Species,x,y,bio1_1,bio4_1,bio5_1,bio6_1,bio7_1,bio12_1,bio15_1,bio17_1,taxon,group,complex,dispStage,selfOut,dispersion,trophicLevel,maxSize
Ascaphus truei,-115.290086,43.689064,42,8588,280,-144,424,490,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.290086,43.689064,42,8588,280,-144,424,490,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.290086,43.689064,42,8588,280,-144,424,490,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-115.275278,43.681389,43,8596,280,-144,424,488,45,60,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.152,49.2,88,5508,228,-21,249,1750,46,196,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.915398,46.994801,83,5062,229,-16,245,1738,46,193,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.9086,46.995399,83,5062,229,-16,245,1738,46,193,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.9086,46.995399,83,5062,229,-16,245,1738,46,193,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.9086,46.995399,83,5062,229,-16,245,1738,46,193,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.9086,46.995399,83,5062,229,-16,245,1738,46,193,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.9086,46.995399,83,5062,229,-16,245,1738,46,193,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.9086,46.995399,83,5062,229,-16,245,1738,46,193,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.9086,46.995399,83,5062,229,-16,245,1738,46,193,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.9086,46.995399,83,5062,229,-16,245,1738,46,193,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.9086,46.995399,83,5062,229,-16,245,1738,46,193,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.867,49.3,100,5598,236,-9,245,1691,46,188,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-116.903858,44.772291,88,8744,319,-87,406,470,46,50,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-116.903858,44.772291,88,8744,319,-87,406,470,46,50,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-116.903858,44.772291,88,8744,319,-87,406,470,46,50,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-116.903858,44.772291,88,8744,319,-87,406,470,46,50,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.261667,49.278055,95,5594,238,-16,254,1884,47,206,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.261667,49.278055,95,5594,238,-16,254,1884,47,206,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.678703,47.1534,79,5196,232,-24,256,1788,47,192,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.637901,47.857101,99,5193,248,-5,253,1730,47,180,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.349197,48.6693,72,4921,199,-23,222,1473,48,162,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.349197,48.6693,72,4921,199,-23,222,1473,48,162,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.349197,48.6693,72,4921,199,-23,222,1473,48,162,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.349197,48.6693,72,4921,199,-23,222,1473,48,162,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.349197,48.6693,72,4921,199,-23,222,1473,48,162,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.349197,48.6693,72,4921,199,-23,222,1473,48,162,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.349197,48.6693,72,4921,199,-23,222,1473,48,162,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.349197,48.6693,72,4921,199,-23,222,1473,48,162,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.349197,48.6693,72,4921,199,-23,222,1473,48,162,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.349197,48.6693,72,4921,199,-23,222,1473,48,162,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.349197,48.6693,72,4921,199,-23,222,1473,48,162,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.349197,48.6693,72,4921,199,-23,222,1473,48,162,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.349197,48.6693,72,4921,199,-23,222,1473,48,162,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.349197,48.6693,72,4921,199,-23,222,1473,48,162,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.233,49.3,83,5684,226,-28,254,1768,48,192,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.233,49.3,83,5684,226,-28,254,1768,48,192,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.098,49.276,80,5697,222,-30,252,1686,48,184,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.786797,47.495701,100,4921,243,0,243,1667,48,176,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.818349,48.081064,68,5191,204,-27,231,2056,49,205,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.818349,48.081064,68,5191,204,-27,231,2056,49,205,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.818349,48.081064,68,5191,204,-27,231,2056,49,205,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.633,49.067,28,6292,182,-91,273,1309,49,152,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.224899,48.9132,52,5456,189,-51,240,1620,50,171,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.90219,48.847919,72,5431,210,-32,242,1742,50,177,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.561342,47.403688,80,5344,230,-22,252,2063,50,203,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.561342,47.403688,80,5344,230,-22,252,2063,50,203,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.561342,47.403688,80,5344,230,-22,252,2063,50,203,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.561342,47.403688,80,5344,230,-22,252,2063,50,203,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.561342,47.403688,80,5344,230,-22,252,2063,50,203,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.561342,47.403688,80,5344,230,-22,252,2063,50,203,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-126.6,52.383,74,6347,218,-47,265,1527,51,163,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.760399,48.074799,65,5288,203,-31,234,2102,51,205,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.760399,48.074799,65,5288,203,-31,234,2102,51,205,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.708801,48.841202,21,6046,170,-91,261,1510,51,166,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.708664,49.334395,74,6200,224,-42,266,1527,51,158,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.7024,48.866501,17,6046,166,-96,262,1475,51,166,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.663508,49.542861,68,6683,226,-57,283,1236,51,134,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-120.49,48.38,19,7467,204,-126,330,817,51,104,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.912379,49.346784,99,5502,232,-9,241,1475,52,149,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.912379,49.346784,99,5502,232,-9,241,1475,52,149,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.912379,49.346784,99,5502,232,-9,241,1475,52,149,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.912379,49.346784,99,5502,232,-9,241,1475,52,149,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.912379,49.346784,99,5502,232,-9,241,1475,52,149,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-122.912379,49.346784,99,5502,232,-9,241,1475,52,149,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.84,46.98,71,5347,221,-28,249,2055,52,197,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.84,46.98,71,5347,221,-28,249,2055,52,197,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.84,46.98,71,5347,221,-28,249,2055,52,197,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.84,46.98,71,5347,221,-28,249,2055,52,197,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.84,46.98,71,5347,221,-28,249,2055,52,197,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.84,46.98,71,5347,221,-28,249,2055,52,197,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.84,46.98,71,5347,221,-28,249,2055,52,197,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.84,46.98,71,5347,221,-28,249,2055,52,197,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.84,46.98,71,5347,221,-28,249,2055,52,197,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.84,46.98,71,5347,221,-28,249,2055,52,197,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.835999,46.9828,71,5347,221,-28,249,2055,52,197,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.835999,46.9828,71,5347,221,-28,249,2055,52,197,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.760399,46.852901,-101,5270,29,-200,229,2338,52,241,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.76037,46.85289,-101,5270,29,-200,229,2338,52,241,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
Ascaphus truei,-121.739339,48.902121,69,5684,212,-38,250,1745,52,172,Amphibian,C,Ascaphus.montanus.truei,adult,outcrosser,self,predator,5
